#RA,DEC,gaia_source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,pmtot,ruwe,Gmag,RPmag,rmag_jplus,zmag_jplus,method,Teff,reported_UCD,sp_type_simbad,ph_type_ahmed,sp_type_panstarrs,ph_type_reyle,sp_type_smart,sp_type_zhang2009,sp_type_zhang2010,sp_type_schmidt,ph_type_skrzypek
276.5578,78.85651,2.29373745491262E+018,2.1374,1.5003,5.221,2.16,-1.248,2.255,5.368,2.151,20.785698,19.276865,21.759,19.37,diag,2900,0,,,,,,,,,
271.66336,40.03549,2.11254573831622E+018,5.8579,0.294,-0.287,0.346,18.443,0.368,18.445,1.114,19.468994,17.947298,21.147,17.656,par+diag,2900,0,,,,,,,,,
272.0045,50.406513,,,,,,,,,,,,22.205,19.979,diag,2900,0,,,,,,,,,
271.85513,46.463795,2.11635809302104E+018,7.2413,0.3367,40.076,0.396,142.658,0.469,148.181,1.079,19.74066,18.263924,21.963,18.114,all,2900,0,,,,,,,,,
273.87332,70.33464,2.26034439771918E+018,0.1583,0.8104,-0.986,1.238,-5.708,0.99,5.792,1.016,20.70459,19.376673,21.643,19.376,diag,2300,0,,,,,,,,,
271.66092,38.040142,4.61006321228025E+018,2.0799,0.8276,8.98,0.826,-12.831,1.16,15.662,0.931,20.671104,19.64904,21.54,19.327,diag,2900,0,,,,,,,,,
273.9949,70.67705,2.26037785980884E+018,4.937,0.4624,7.736,0.673,-15.869,0.545,17.654,1.017,20.312626,18.914509,21.975,18.719,all,2900,0,,,,,,,,,
272.07574,50.461063,2.12466390693654E+018,4.8339,0.7225,-52.692,0.914,10.793,0.952,53.786,1.091,20.661865,19.194778,,18.93566,par+pm,2900,0,,,,,,,,,
271.709,38.937172,4.61024236395844E+018,4.9607,0.3425,10.297,0.439,-71.802,0.392,72.537,1.056,19.862366,18.430996,21.434,18.172,all,2800,0,,,,,,,,,
271.83716,43.52967,2.11410515504222E+018,5.7145,0.5706,-13.984,0.626,11.991,0.676,18.421,1.115,20.460836,19.139359,,18.80789,par+pm,2800,0,,,,,,,,,
272.10428,49.656826,2.1231040048804E+018,8.207,1.2434,-6.656,1.509,10.766,1.433,12.658,1.254,20.760612,19.283379,,18.772915,par,2600,0,,,,,,,,,
275.51077,75.64946,2.2689532602314E+018,4.523,0.5085,-8.618,0.644,-15.33,0.667,17.586,1.19,20.042315,18.660011,,18.590622,par+pm,2900,0,,,,,,,,,
271.77325,39.539585,4.61048178261296E+018,,,,,,,,,21.152157,20.081896,22.097,19.718,diag,2900,0,,,,,,,,,
271.90045,43.90497,2.11414010319048E+018,3.2239,0.736,2.447,0.97,4.815,0.774,5.401,1.035,20.58157,19.315325,21.847,19.204,diag,2500,0,,,,,,,,,
272.1581,49.667503,2.12310974295638E+018,17.8491,0.1315,82.439,0.155,-62.552,0.187,103.484,1.05,18.422482,16.892328,20.449,16.52,all,2700,1,,,,M7.5,,,,,
271.75836,36.93591,4.60697337415412E+018,10.0973,0.5977,-0.35,0.624,-5.752,0.777,5.763,1.148,20.555473,19.029873,,18.56787,par,2450,0,,,,,,,,,
273.42804,65.75258,2.25751490333006E+018,4.9904,0.5849,-26.324,0.834,-44.268,0.857,51.503,1.155,20.387848,18.877226,,18.580175,par+pm,2700,0,,,,,,,,,
273.38272,65.38927,2.16142649052902E+018,,,,,,,,,21.1555,19.6905,22.36,19.382,diag,2800,0,,,,,,,,,
271.82132,39.350037,4.6104618539658E+018,,,,,,,,,21.116125,19.764893,21.992,19.673,diag,2600,0,,,,,,,,,
274.7904,72.56558,2.26668864853061E+018,-2.1283,1.3763,-0.999,1.494,-11.214,1.085,11.258,1.157,20.64582,19.471407,21.556,19.318,diag,2900,0,,,,,,,,,
278.11996,79.74009,2.29424093245388E+018,12.0861,0.1826,26.199,0.188,25.267,0.195,36.398,1.213,18.435968,16.998768,,,par+pm,2900,0,,,,,,,,,
272.22012,49.412346,2.12300618699972E+018,1.6509,0.9479,-20.914,1.272,2.952,1.182,21.121,1.086,20.719107,19.558727,21.69,19.309,diag,2500,0,,,,,,,,,
277.17593,78.27192,2.29368378929746E+018,4.1642,0.4718,14.899,0.532,49.273,0.647,51.477,1.01,20.26598,18.882893,,18.856388,par+pm,2900,0,,,,,,,,,
273.44434,64.75874,2.16138164677454E+018,5.8827,0.3764,27.357,0.495,28.851,0.608,39.759,1.193,19.93735,18.478905,,18.305128,par+pm,2900,0,,,,,,,,,
276.32208,76.46783,2.26937166306059E+018,2.4461,0.9036,-15.837,2.028,-8.29,1.461,17.876,1.153,20.7694,19.410606,21.665,19.401,pm+diag,2900,0,,,,,,,,,
275.8525,75.04363,2.26880977825964E+018,4.8766,0.4398,24.932,0.557,-40.757,0.504,47.778,1.03,20.111385,18.612873,21.918,18.463,all,2900,0,,,,,,,,,
275.59183,74.26691,2.26726142107416E+018,4.0644,0.2622,-1.44,0.321,26.268,0.374,26.307,1.059,19.804354,18.331287,,18.125734,par,2900,0,,,,,,,,,
271.9327,38.142124,4.61015560132282E+018,6.1569,1.0537,4.151,1.11,21.844,1.914,22.235,1.083,20.7145,19.305067,21.935,18.988,par+diag,2900,0,,,,,,,,,
275.18054,72.25552,2.26665178053054E+018,3.8543,0.6487,-5.992,0.746,-25.702,0.84,26.391,1.017,20.60889,19.245579,21.447,19.156,all,2900,0,,,,,,,,,
272.25085,45.066437,2.11581280397334E+018,2.8739,0.9236,11.285,0.822,-23.788,1.029,26.33,1.021,20.724073,19.349277,,19.20498,pm,2700,0,,,,,,,,,
274.92325,71.13389,2.26049451112063E+018,3.5631,0.6067,19.639,0.876,31.792,0.942,37.369,1.107,20.459248,19.020699,,18.838118,par+pm,2900,0,,,,,,,,,
275.75134,73.90229,2.26722349221782E+018,5.9765,1.1617,-5.133,1.377,31.775,1.773,32.187,0.975,20.783865,19.183626,,19.173016,par,2900,0,,,,,,,,,
273.66782,64.14755,2.16124585708994E+018,5.9131,1.0227,-7.784,1.511,22.567,1.36,23.872,1.321,20.682688,19.070465,,19.06858,par+pm,2500,0,,,,,,,,,
277.12228,76.93637,2.26949930519397E+018,4.8645,0.7549,-36.165,1.045,20.666,0.837,41.653,1.09,20.695765,19.237629,,18.994946,par+pm,2900,0,,,,,,,,,
272.15152,41.427402,,,,,,,,,,,,22.328,19.739,diag,2800,0,,,,,,,,,
273.7662,64.403145,2.16127358539886E+018,1.4191,1.0508,3.153,1.472,14.767,1.277,15.1,1.162,20.559504,19.208794,22.016,19.217,diag,2900,0,,,,,,,,,
272.0705,38.187576,,,,,,,,,,,,22.5,20.157,diag,2900,0,,,,,,,,,
273.7943,64.57453,2.16128227841178E+018,8.8737,0.225,-72.201,0.344,24.986,0.336,76.402,1.021,19.461502,18.003208,21.375,17.785,all,2800,1,,,,M7,,,,,
273.83926,64.789314,2.16137917287374E+018,7.4349,0.2816,-9.747,0.368,14.27,0.486,17.281,1.088,19.82997,18.351778,22.389,18.112,all,2700,1,,,,M7.5,,,,,
272.136,39.394753,4.61027823122904E+018,8.7552,0.2713,21.699,0.305,-54.4,0.345,58.568,1.058,19.606556,18.13342,21.392,17.927,all,2900,0,,,,,,,,,
272.24243,42.538754,2.11391109553382E+018,9.9893,0.3153,-150.147,0.341,-51.908,0.394,158.866,1.095,19.770514,18.257977,,17.83354,par+pm,2600,0,,,,,,,,,
272.10495,38.148113,4.61014461049951E+018,2.4464,0.6608,-5.178,0.689,5.056,0.711,7.237,0.997,20.525171,19.20493,,18.990612,pm,2900,0,,,,,,,,,
272.17612,40.21974,2.11252811606474E+018,1.1475,0.6047,-5.266,0.671,-20.55,0.998,21.214,1.126,20.513454,19.228828,21.9,19.078,diag,2900,0,,,,,,,,,
272.4072,46.249336,2.1162949398214E+018,0.3968,1.0883,-1.887,1.255,-0.391,1.368,1.927,1.134,20.676579,19.441406,21.57,19.347,diag,2900,0,,,,,,,,,
272.451,47.098904,2.12234730465579E+018,,,,,,,,,20.904629,19.973215,21.906,19.656,diag,2800,0,,,,,,,,,
278.64185,78.8088,2.29409407463703E+018,8.8816,0.1678,-2.102,0.236,30.889,0.229,30.96,0.983,18.964062,17.542944,20.659,17.58,all,2900,1,,,,M7,,,,,
272.15265,38.69984,4.61019659249071E+018,3.8296,0.5901,-5.031,0.86,-13.708,0.829,14.602,1.065,20.543434,19.112099,22.072,18.822,all,2900,0,,,,,,,,,
272.36407,44.372383,2.1156321404691E+018,6.3257,0.9796,-3.789,1.021,-57.054,1.674,57.18,1.066,20.750189,19.34343,,19.0882,par,2800,0,,,,,,,,,
278.36945,78.246376,2.29368076134396E+018,6.9407,0.7247,5.264,0.929,19.551,0.971,20.248,1.268,20.453197,18.878513,,18.664238,par+pm,2800,0,,,,,,,,,
272.27402,40.58758,2.11258618402411E+018,,,,,,,,,21.106455,19.536734,21.911,19.585,diag,2800,0,,,,,,,,,
272.43002,44.579056,2.11572642359196E+018,4.8136,1.157,-23.796,1.543,-14.287,1.608,27.756,1.574,20.804611,19.235653,,19.262121,pm,2900,0,,,,,,,,,
272.3199,41.53998,,,,,,,,,,,,22.781,20.222,diag,2900,0,,,,,,,,,
272.37354,42.941177,2.11403732892054E+018,5.9077,0.7974,18.812,0.881,2.173,1.057,18.937,1.4,20.611708,19.144499,21.771,18.957,par+diag,2900,0,,,,,,,,,
279.53632,79.4358,,,,,,,,,,,,22.665,19.63,diag,2800,0,,,,,,,,,
279.43622,79.28628,2.29409043250488E+018,5.427,0.5585,22.642,0.642,-26.538,0.716,34.884,1.098,20.492886,19.004948,,18.921425,par+pm,2900,0,,,,,,,,,
272.413,43.586323,2.11408275249476E+018,5.1042,0.583,-2.929,0.751,-19.304,0.775,19.525,1.057,20.597605,19.107563,,18.846031,par,2900,0,,,,,,,,,
272.28278,39.877293,,,,,,,,,,,,22.333,19.648,diag,1700,0,,,,,,,,,
272.19138,36.77316,4.60691461900131E+018,2.4659,0.4232,0.021,0.471,-44.947,0.531,44.947,1.075,20.328012,18.967426,21.561,18.807,par+diag,2900,0,,,,,,,,,
272.39374,42.765045,2.11394053753792E+018,3.9847,1.3204,11.244,1.664,23.931,1.557,26.441,1.253,20.829885,19.342802,,19.197746,pm,2900,0,,,,,,,,,
272.3031,40.06119,2.11252251542733E+018,,,,,,,,,20.970018,19.599977,22.155,19.489,diag,2800,0,,,,,,,,,
272.74417,50.01397,2.12459229694624E+018,8.1664,0.3213,5.038,0.484,-22.48,0.413,23.038,1.036,19.685585,18.188126,,,par+pm,2800,0,,,,,,,,,
276.1846,73.268036,2.26706578101946E+018,25.9641,0.0987,55.101,0.096,-76.282,0.117,94.101,0.995,17.420982,15.909185,19.595,15.671,all,2800,1,,,,M7.5,,,,,
272.27487,38.31612,4.61015337223407E+018,3.2793,0.6346,-2.395,0.852,-1.955,0.718,3.092,1.006,20.643429,19.162357,21.62,19.016,par+diag,2900,0,,,,,,,,,
276.65683,74.41492,2.26871999626235E+018,2.2693,1.0933,9.324,1.603,33.062,1.438,34.352,1.117,20.785267,19.453058,,19.397419,pm,2900,0,,,,,,,,,
279.93173,79.577446,,,,,,,,,,,,22.59,19.989,diag,2900,0,,,,,,,,,
272.3628,40.65273,,,,,,,,,,,,22.317,20.048,diag,2600,0,,,,,,,,,
278.26877,77.4225,2.29349147784133E+018,8.3339,0.1988,-12.157,0.259,32.787,0.26,34.968,1.295,18.62559,16.971678,20.138,16.821,all,2900,0,,,,,,,,,
272.63983,47.11691,2.12234953803978E+018,,,,,,,,,20.890041,19.744055,22.063,19.705,diag,2900,0,,,,,,,,,
274.08157,63.814648,2.16118754861425E+018,4.5889,0.6039,-14.209,0.66,-1.691,0.628,14.31,1.075,20.406979,19.035734,,19.148094,par,2900,0,,,,,,,,,
272.4508,42.251812,,,,,,,,,,,,22.465,20.155,diag,2900,0,,,,,,,,,
277.93237,76.71754,2.26942564220884E+018,4.948,0.8443,6.136,1.188,75.286,1.185,75.536,1.138,20.522991,19.098013,21.769,18.798,all,2900,0,,,,,,,,,
272.81308,49.752285,2.12308180848853E+018,4.6392,0.3437,2.394,0.35,6.666,0.428,7.083,1.176,19.847158,18.396025,21.523,18.118,all,2900,0,,,,,,,,,
277.53394,75.99824,2.26928503786466E+018,8.0636,0.3437,16.796,0.378,-2.899,0.583,17.044,1.066,19.732792,18.294724,,18.1259,par,2800,0,,,,,,,,,
272.8528,50.22046,2.12460054757952E+018,2.2197,0.6862,-11.028,1.048,4.544,0.911,11.928,1.045,20.63191,19.289696,21.595,19.371,diag,2900,0,,,,,,,,,
272.64093,46.213043,2.11629627555769E+018,4.3022,0.7311,-4.665,0.979,-28.431,1.055,28.811,1.115,20.684113,19.317606,21.835,19.032,par+diag,2900,0,,,,,,,,,
272.3014,37.328968,4.60696241339668E+018,2.2728,0.8811,-34.301,1.208,-51.119,1.147,61.56,1.003,20.747902,19.4054,,19.10962,pm,2900,0,,,,,,,,,
272.39716,40.147068,,,,,,,,,,,,22.503,19.944,diag,2800,0,,,,,,,,,
279.46436,78.7205,2.29404583356404E+018,3.0461,0.858,10.626,1.436,10.557,1.602,14.979,1.28,20.75251,19.31135,,18.957842,pm,2900,0,,,,,,,,,
272.64432,45.382107,2.11614939196977E+018,4.6541,0.9631,40.52,1.143,-93.067,1.479,101.506,1.18,20.748755,19.387077,,18.962374,pm,2800,0,,,,,,,,,
272.40488,39.012226,4.61025462608882E+018,9.7741,0.6949,-45.783,0.808,1.481,0.723,45.807,1.185,20.434132,18.923225,22.241,18.573,par+diag,2500,0,,,,,,,,,
272.9653,50.625843,2.12463706768693E+018,4.522,0.6473,2.749,0.855,14.068,0.989,14.334,1.134,20.487917,19.038885,,18.666817,par,2900,0,,,,,,,,,
276.2486,72.449394,2.2666341196256E+018,6.5448,0.9323,32.249,2.097,-42.726,2.409,53.53,1.092,20.779167,19.268095,,,par+pm,2800,0,,,,,,,,,
278.01498,76.3609,2.26941089758701E+018,7.4916,0.7625,-9.427,0.817,-8.49,0.898,12.687,1.141,20.558397,19.177866,,18.830448,par+pm,2700,0,,,,,,,,,
278.92456,77.73891,2.29352318758691E+018,8.7607,0.2682,-91.996,0.359,31.121,0.343,97.118,0.962,19.74274,18.264376,,18.11449,par+pm,2800,0,,,,,,,,,
272.92615,49.486427,2.12304257396286E+018,1.1821,1.0098,-2.669,1.281,8.84,1.208,9.235,1.114,20.933441,19.527874,22.142,19.574,diag,2500,0,,,,,,,,,
272.6661,44.34366,2.11561829349403E+018,0.541,1.0758,-1.839,1.323,-16.406,1.113,16.508,0.971,20.812946,19.420677,21.748,19.457,diag,2900,0,,,,,,,,,
280.09048,79.00726,2.29407727272509E+018,2.5477,0.6528,10.909,0.938,15.372,0.858,18.85,1.631,20.537434,19.1588,,19.276472,pm,2900,0,,,,,,,,,
276.69757,73.3259,2.26706416181597E+018,13.9259,0.2549,8.945,0.263,-2.902,0.348,9.404,1.021,19.412176,17.88354,,17.57079,par+pm,2600,1,,,,M8,,,,,
276.16272,71.82577,2.26650079954543E+018,3.1101,0.743,-16.593,0.79,16.742,0.832,23.572,1.048,20.381191,19.018835,,18.92976,pm,2800,0,,,,,,,,,
278.0637,76.17672,2.26931373254232E+018,5.6298,0.3933,-6.042,0.454,87.93,0.651,88.137,1.078,19.995405,18.483763,,18.399748,par+pm,2900,0,,,,,,,,,
280.3036,79.1919,,,,,,,,,,,,22.823,20.273,diag,2350,0,,,,,,,,,
275.69385,70.13104,2.26029945518083E+018,5.282,1.0895,-0.483,1.94,55.154,1.752,55.156,1.215,20.594532,19.248043,21.893,18.963,diag,2800,0,,,,,,,,,
272.8754,47.74692,2.12247653163182E+018,7.4705,0.3571,39.088,0.405,-26.207,0.478,47.06,1.065,19.83016,18.31837,21.267,18.142,all,2900,0,,,,,,,,,
272.77585,45.777832,,,,,,,,,,,,22.144,19.917,diag,2800,0,,,,,,,,,
272.83005,46.706642,2.11632125508642E+018,6.2138,0.3693,14.386,0.646,-48.508,0.498,50.596,1.114,20.09263,18.548227,,18.293077,par+pm,2700,0,,,,,,,,,
272.49005,38.231403,4.60714606619944E+018,5.3712,0.4851,-24.891,0.62,-21.986,0.541,33.21,1.115,20.23825,18.737333,21.788,18.528,all,2900,0,,,,,,,,,
272.82773,46.06374,2.11627703839879E+018,,,,,,,,,20.910006,19.577827,22.02,19.34,diag,2900,0,,,,,,,,,
280.04056,78.64599,2.29404160731622E+018,5.2473,0.9182,-25.549,1.249,-28.5,1.254,38.275,1.18,20.71164,19.222435,22.306,19.071,all,2800,0,,,,,,,,,
277.97003,75.662926,2.26927126390461E+018,5.0112,0.6031,-64.497,1.05,-43.342,0.853,77.707,1.055,20.465391,18.996,,18.784267,par+pm,2900,0,,,,,,,,,
272.6908,42.91878,2.11403101102011E+018,6.0952,0.42,-8.797,0.446,73.877,0.473,74.399,1.119,20.00545,18.576296,21.634,18.243,all,2900,0,,,,,,,,,
272.89603,47.064964,2.12233747347554E+018,13.7164,0.1403,-22.479,0.14,73.108,0.173,76.486,0.91,18.521576,17.029593,20.395,16.775,all,2800,1,,,,M7,,,,,
272.5009,36.839138,4.60693629999642E+018,7.0355,0.9233,17.528,1.153,-30.247,1.209,34.959,1.083,20.791506,19.2888,,18.904287,par+pm,2500,0,,,,,,,,,
272.88257,45.84392,2.11617708591994E+018,0.7937,1.3219,-0.757,1.993,-2.8,1.416,2.9,1.51,20.784082,19.368267,21.688,19.21,diag,2900,0,,,,,,,,,
272.6554,40.834095,2.11264270149746E+018,5.9309,1.058,12.792,1.593,-40.458,1.616,42.432,0.962,20.651693,19.338814,,18.99265,par+pm,2700,0,,,,,,,,,
272.98468,47.526245,2.12246419648548E+018,6.5868,0.4728,-7.546,0.579,-26.755,0.608,27.799,1.112,20.223198,18.761448,,18.44849,par+pm,2900,0,,,,,,,,,
276.10748,70.639,2.26040153366801E+018,6.7993,1.1853,1.8,1.4,41.599,1.256,41.638,1.191,20.697046,19.104252,,18.806301,par,2600,0,,,,,,,,,
273.17484,50.089794,2.12458556673358E+018,4.101,0.7462,35.694,1.121,-50.6,0.988,61.923,1.127,20.701193,19.192053,,18.999784,par+pm,2700,0,,,,,,,,,
276.61508,71.98036,2.26659154361497E+018,1.613,0.8663,-7.519,1.263,-13.965,1.357,15.861,1.035,20.596909,19.11341,,,pm,2400,0,,,,,,,,,
272.80765,43.30679,2.11406268640846E+018,4.438,0.5782,-28.784,0.706,-24.258,0.69,37.643,1.065,20.520561,19.045967,,18.822462,par+pm,2700,0,,,,,,,,,
272.6177,38.370808,,,,,,,,,,,,22.412,20.092,diag,2450,0,,,,,,,,,
273.05466,47.416084,2.1224631656933E+018,8.2553,0.2184,26.081,0.276,7.283,0.286,27.078,0.994,19.424767,17.951777,21.139,17.72,all,2900,0,,,,,,,,,
272.91586,44.560867,2.11571807417383E+018,5.9995,0.4054,38.097,0.549,-5.911,0.489,38.553,1.067,20.233078,18.792042,21.7,18.731,all,2900,0,,,,,,,,,
279.86755,77.75149,2.29360421214166E+018,2.658,1.0325,-24.09,1.452,-11.835,1.318,26.84,0.957,20.762556,19.393373,,,pm,2900,0,,,,,,,,,
272.79294,41.513355,2.11274371912885E+018,4.1679,0.4425,-1.668,0.514,4.168,0.566,4.49,1.116,20.118517,18.709183,21.721,18.542,par+diag,2900,0,,,,,,,,,
272.63403,37.04321,4.60694533660631E+018,3.3676,0.7194,-5.454,0.741,-19.461,0.745,20.211,1.149,20.460339,19.142754,,19.000933,pm,2900,0,,,,,,,,,
273.0369,46.157593,2.11628122599228E+018,3.8225,0.397,19.373,0.473,11.418,0.515,22.488,1.069,20.161379,18.750185,21.609,18.525,all,2900,0,,,,,,,,,
280.81296,78.610664,,,,,,,,,,,,22.616,20.37,diag,2700,0,,,,,,,,,
272.71365,38.49593,4.60717929206662E+018,7.7006,0.5309,-7.117,0.681,32.981,0.634,33.74,1.094,20.400864,18.975702,,18.642832,par+pm,2700,0,,,,,,,,,
272.81262,40.93637,2.11264507231941E+018,8.8196,0.4871,-8.685,0.577,-46.975,0.535,47.771,1.096,20.239466,18.74966,,18.425568,par+pm,2600,0,,,,,,,,,
273.10666,46.412384,2.11556314182007E+018,5.7339,0.4797,-3.476,0.775,12.097,0.655,12.586,1.027,20.380846,18.94109,,18.615711,par,2900,0,,,,,,,,,
280.28116,77.89507,2.29360977842053E+018,10.2882,0.1546,-61.268,0.202,-22.561,0.224,65.29,1.045,18.65656,17.310572,20.487,17.348,all,2900,0,,,,,,,,,
273.81573,55.74647,2.15009100668157E+018,2.0622,0.4403,-12.62,0.602,6.816,0.603,14.343,1.041,20.331623,19.002468,21.312,18.808,pm+diag,2800,0,,,,,,,,,
277.11398,72.312225,2.26662277661682E+018,4.9058,0.6212,1.615,0.824,-5.614,1.039,5.842,1.125,20.528126,19.020885,,18.76082,par,2800,0,,,,,,,,,
272.77347,38.45573,4.60717857480536E+018,1.3429,0.5005,-10.939,0.615,-5.387,0.646,12.194,1.1,20.304558,18.995148,,19.096764,pm,2800,0,,,,,,,,,
273.86014,55.49502,2.15005832627539E+018,11.5589,0.1278,21.422,0.145,46.028,0.167,50.769,0.908,18.565683,17.136093,20.393,16.927,all,2900,0,,,,,,,,,
282.16025,79.55907,,,,,,,,,,,,22.294,19.671,diag,2900,0,,,,,,,,,
276.98004,71.521576,2.26648097827088E+018,11.2024,0.6668,-114.235,0.837,-56.148,0.777,127.288,1.193,20.3635,18.767958,,18.439665,par+pm,2600,0,,,,,,,,,
272.78055,37.3953,4.60704862627392E+018,2.4435,1.1425,-3.086,1.321,45.172,1.6,45.277,1.205,20.774078,19.338268,21.728,19.231,diag,2800,0,,,,,,,,,
273.18353,46.040924,2.11552892381512E+018,,,,,,,,,21.128489,19.67733,22.006,19.681,diag,2900,0,,,,,,,,,
273.85,54.874237,2.14919314806409E+018,10.2535,0.1435,6.039,0.183,3.21,0.197,6.839,0.944,18.583849,17.128754,,16.997133,par+pm,2900,0,,,,,,,,,
272.86594,38.928276,2.11219242141989E+018,4.3156,0.9505,7.778,1.082,41.958,1.057,42.673,1.126,20.52491,18.997946,,19.076067,pm,2900,0,,,,,,,,,
276.7291,70.55224,2.26042005356695E+018,4.2334,0.4537,11.676,0.572,44.513,0.607,46.019,1.011,20.308334,18.78392,,18.609213,par+pm,2900,0,,,,,,,,,
275.4255,65.62307,2.25747552706989E+018,6.4327,0.4626,-19.291,0.678,-54.464,0.717,57.779,1.075,20.4456,18.974985,,18.733526,par+pm,2900,0,,,,,,,,,
272.89838,39.475056,2.11224711783039E+018,4.7579,0.7154,4.363,0.831,0.732,1.042,4.424,1.489,20.718052,19.329475,21.725,18.965,par+diag,2800,0,,,,,,,,,
279.29077,76.00581,2.26929603727696E+018,6.2529,0.4709,-1.704,0.563,-43.867,0.681,43.9,1.016,20.358738,19.00618,,18.687733,par,2900,0,,,,,,,,,
282.14786,79.252205,2.29417083429179E+018,,,,,,,,,21.080278,19.731716,22.353,19.77,diag,2800,0,,,,,,,,,
272.8705,38.005157,4.60714792591974E+018,3.1171,0.3933,16.651,0.472,2.837,0.433,16.891,1.116,20.009703,18.609167,21.421,18.406,all,2900,0,,,,,,,,,
273.0764,42.602783,2.11326495636064E+018,5.5658,0.6853,-40.784,0.739,9.702,1.027,41.922,1.094,20.683994,19.203678,,18.993122,par+pm,2800,0,,,,,,,,,
282.35147,79.32579,2.29342230739174E+018,4.5151,0.5284,-11.212,0.69,-7.708,0.772,13.606,1.163,20.14683,18.728785,,,par+pm,2900,0,,,,,,,,,
282.35208,79.32616,2.29342230739174E+018,4.5151,0.5284,-11.212,0.69,-7.708,0.772,13.606,1.163,20.14683,18.728785,22.133,18.684,all,2800,0,,,,,,,,,
273.27103,46.00059,2.11552572406498E+018,7.3918,0.454,5.982,0.584,-28.302,0.504,28.927,1.106,20.209097,18.755009,,18.443962,par+pm,2900,0,,,,,,,,,
278.13947,73.66802,2.26642768631835E+018,6.2054,1.0109,-2.925,1.905,13.142,1.925,13.464,1.055,20.822412,19.26484,,19.059534,par,2700,0,,,,,,,,,
282.31772,79.19279,2.29341990220992E+018,5.5068,0.4615,12.697,0.596,3.75,0.639,13.24,1.106,19.91175,18.455029,21.572,18.335,all,2900,0,,,,,,,,,
273.23795,44.637505,2.11498936854918E+018,6.5448,0.388,-6.632,0.52,9.901,0.489,11.917,1.142,19.999388,18.588114,,18.290207,par+pm,2800,0,,,,,,,,,
272.88788,37.020737,4.60675557206673E+018,2.3545,0.5167,6.474,0.579,-21.58,0.679,22.53,0.972,20.309761,18.98999,,,pm,2100,0,,,,,,,,,
274.01636,54.897408,2.14919837074433E+018,3.4315,0.4894,10.184,0.615,35.919,0.647,37.335,1.477,19.96498,18.366055,21.985,18.182,all,2800,0,,,,,,,,,
272.90167,37.25017,4.60685472997869E+018,3.9103,0.6906,7.814,0.685,-26.972,0.73,28.081,0.994,20.52296,19.1972,21.881,19.063,all,2900,0,,,,,,,,,
283.10446,79.75716,,,,,,,,,,,,22.105,19.632,diag,2700,0,,,,,,,,,
272.88828,36.75832,4.60673852534171E+018,0.9052,0.6143,2.531,0.729,-29.734,0.782,29.842,1.038,20.565874,19.281511,21.575,19.2,diag,2900,0,,,,,,,,,
273.27814,44.65117,2.11499456116511E+018,,,,,,,,,20.90978,19.58169,22.069,19.481,diag,2800,0,,,,,,,,,
278.30273,73.628624,2.26642734271971E+018,3.0763,0.4246,-10.746,0.657,47.891,0.639,49.082,1.048,20.23744,18.834532,21.156,18.582,all,2900,0,,,,,,,,,
273.3051,45.03795,2.11538155060258E+018,8.2026,0.3042,-6.904,0.365,-23.544,0.375,24.536,1.222,19.38327,17.79319,21.249,17.588,all,2800,0,,,,,,,,,
279.59717,75.802574,,,,,,,,,,,,22.38,20.177,diag,2900,0,,,,,,,,,
279.73325,76.00164,2.26854630778519E+018,,,,,,,,,20.887575,19.413282,22.023,19.547,diag,2800,0,,,,,,,,,
273.12576,41.396305,,,,,,,,,,,,22.421,20.167,diag,2900,0,,,,,,,,,
272.95178,37.198055,4.6068535660399E+018,0.9547,0.7341,-4.589,0.751,3.184,0.972,5.586,1.112,20.525555,19.290503,21.635,19.258,diag,2900,0,,,,,,,,,
275.55045,64.80186,2.16059992836789E+018,6.9901,1.0155,7.755,1.522,50.47,1.568,51.063,1.121,20.78679,19.33496,,19.015144,par+pm,2500,0,,,,,,,,,
273.55927,47.76132,2.12174377585232E+018,10.4035,0.2163,-46.002,0.279,-101.871,0.279,111.776,1.071,19.506031,17.994764,21.618855,,par+pm,2400,0,,,,,,,,,
275.80194,65.56486,2.25672105593394E+018,2.8859,0.5239,-5.967,0.616,-12.747,0.649,14.074,1.156,20.107168,18.793228,,18.76345,par+pm,2900,0,,,,,,,,,
273.20657,41.511597,2.11310388220114E+018,6.1752,0.3224,6.478,0.404,-34.201,0.452,34.809,0.96,19.947914,18.510414,21.471,18.331,all,2900,0,,,,,,,,,
282.1896,78.53398,2.29328057347145E+018,3.9032,0.4966,18.115,0.661,1.148,0.617,18.151,1.063,20.22953,18.822876,,18.654419,par,2800,0,,,,,,,,,
273.4123,45.053665,2.11537007444964E+018,5.2022,0.3349,5.51,0.407,-3.379,0.398,6.464,1.051,19.896376,18.707428,20.818,18.459,diag,2900,0,,,,,,,,,
273.1528,40.00087,2.11240146177512E+018,4.4657,0.5424,4.605,0.623,-14.803,0.607,15.503,1.093,20.325012,18.88334,21.731,18.839,all,2800,0,,,,,,,,,
273.12637,39.1462,2.11222461649538E+018,6.2228,0.5746,-4.726,0.793,-40.957,0.743,41.229,1.06,20.490124,19.047565,,18.714958,par+pm,2800,0,,,,,,,,,
277.2386,70.32509,2.25963923280772E+018,20.6729,0.0924,86.94,0.129,187.89,0.128,207.029,1.007,17.777405,16.27589,19.774,16.137,all,2800,1,,,,M7.5,,,,,
